st_abb,st_code,ym,tmin,tmax,tavg,ppt
CA,6,202204,5.827,19.62,12.724,47.14
CO,8,202204,-2.695,14.202,5.754,19.796
CT,9,202204,3.886,14.081,8.984,132.042
DE,10,202204,6.392,17.146,11.769,113.814
FL,12,202204,15.866,27.885,21.875,93.696
GA,13,202204,9.975,24.484,17.23,103.923
IA,19,202204,0.079,12.362,6.22,83.11
ID,16,202204,-4.327,8.38,2.027,60.809
IL,17,202204,4.102,14.964,9.533,89.367
IN,18,202204,3.805,14.973,9.389,82.566
KS,20,202204,3.283,19.949,11.616,26.605
KY,21,202204,5.931,18.177,12.054,112.904
LA,22,202204,13.424,25.79,19.607,95.316
MA,25,202204,2.958,13.791,8.375,111.464
MD,24,202204,5.982,17.054,11.518,101.472
ME,23,202204,-0.34,9.774,4.717,116.414
MI,26,202204,-0.697,9.024,4.164,91.225
MN,27,202204,-2.973,6.067,1.547,100.639
MO,29,202204,5.097,17.452,11.274,119.494
MS,28,202204,10.461,24.268,17.365,159.854
MT,30,202204,-5.147,7.25,1.051,53.741
NC,37,202204,8.057,22.027,15.042,82.962
ND,38,202204,-4.448,5.009,0.281,104.256
NE,31,202204,-1.138,15.948,7.405,43.944
NH,33,202204,0.548,11.346,5.947,115.761
NJ,34,202204,5.405,15.72,10.563,134.735
NM,35,202204,2.993,22.41,12.701,1.697
NV,32,202204,-0.288,15.639,7.676,13.676
NY,36,202204,1.046,11.924,6.485,127.111
OH,39,202204,3.371,14.613,8.992,78.799
OK,40,202204,7.639,22.896,15.268,70.9
OR,41,202204,-1.951,10.253,4.151,105.624
PA,42,202204,2.684,13.832,8.258,114.679
RI,44,202204,4.185,14.229,9.207,103.109
SC,45,202204,9.695,23.973,16.834,119.819
SD,46,202204,-2.929,10.83,3.95,69.545
TN,47,202204,6.971,20.161,13.566,122.364
TX,48,202204,12.408,27.652,20.03,33.95
UT,49,202204,-0.454,14.838,7.192,17.077
VA,51,202204,5.701,19.616,12.658,71.99
VT,50,202204,0.187,10.445,5.316,126.109
WA,53,202204,-0.812,9.523,4.355,110.213
WI,55,202204,-0.979,8.452,3.737,86.423
WV,54,202204,3.343,16.874,10.109,86.114
WY,56,202204,-5.341,8.587,1.623,50.554
AL,1,202205,16.863,28.968,22.916,148.038
AR,5,202205,16.171,27.229,21.7,169.602
AZ,4,202205,11.16,29.38,20.27,0.002
CA,6,202205,8.87,23.672,16.271,9.995
CO,8,202205,3.028,19.374,11.201,42.556
CT,9,202205,10.829,21.259,16.044,70.127
DE,10,202205,13.473,22.465,17.969,110.645
FL,12,202205,19.465,31.002,25.234,131.671
GA,13,202205,16.692,29.308,23,93.683
IA,19,202205,10.373,22.066,16.22,92.991
ID,16,202205,0.777,13.541,7.159,88.848
IL,17,202205,12.899,23.856,18.378,110.879
IN,18,202205,12.616,24.023,18.319,132.967
KS,20,202205,11.25,24.491,17.87,139.056
KY,21,202205,13.659,25.285,19.472,119.165
LA,22,202205,19.748,30.76,25.254,120.698
MA,25,202205,9.817,20.835,15.326,57.642
MD,24,202205,13.05,22.658,17.854,144.592
ME,23,202205,5.774,19.556,12.665,69.606
MI,26,202205,8.112,20.095,14.104,86.66
MN,27,202205,7.185,18.467,12.826,141.156
MO,29,202205,13.26,24.176,18.718,165.435
MS,28,202205,17.818,29.896,23.857,120.513
MT,30,202205,2.384,15.075,8.729,64.2
NC,37,202205,14.973,26.256,20.615,128.132
ND,38,202205,5.708,17.101,11.405,116.531
NE,31,202205,7.596,21.448,14.522,97.423
NH,33,202205,7.245,20.859,14.052,76.867
NJ,34,202205,12.133,22.086,17.11,129.678
NM,35,202205,8.314,27.772,18.043,4.063
NV,32,202205,3.47,19.976,11.723,12.288
NY,36,202205,8.291,21.103,14.697,82.6
OH,39,202205,11.99,23.268,17.629,142.178
OK,40,202205,14.408,27.288,20.848,156.244
OR,41,202205,1.979,14.747,8.363,108.422
PA,42,202205,9.828,21.936,15.882,135.619
RI,44,202205,10.732,20.192,15.462,50.395
SC,45,202205,16.81,28.686,22.748,87.693
SD,46,202205,6.349,19.667,13.008,93.779
TN,47,202205,14.651,26.403,20.527,116.52
TX,48,202205,17.922,32.553,25.238,61.23
UT,49,202205,4.086,19.856,11.971,17.283
VA,51,202205,12.615,23.882,18.248,146.304
VT,50,202205,7.375,20.934,14.154,85.369
WA,53,202205,3.418,13.792,8.605,106.476
WI,55,202205,8.106,19.787,13.946,105.2
WV,54,202205,10.947,23.463,17.205,156.974
WY,56,202205,0.985,14.521,7.753,67.065
AL,1,202206,20.418,32.877,26.648,93.235
AR,5,202206,19.871,31.715,25.793,91.446
AZ,4,202206,17.194,34.143,25.669,18.99
CA,6,202206,13.926,29.32,21.623,11.386
CO,8,202206,9.284,25.69,17.487,36.217
CT,9,202206,13.833,24.856,19.344,90.773
DE,10,202206,16.923,27.68,22.302,77.409
FL,12,202206,22.45,33.032,27.741,185.229
GA,13,202206,20.474,33.229,26.851,76.069
IA,19,202206,15.733,28.308,22.02,92.593
ID,16,202206,6.001,20.793,13.397,54.447
IL,17,202206,16.906,29.286,23.096,78.564
IN,18,202206,15.946,28.967,22.456,61.488
KS,20,202206,17.523,30.811,24.167,94.428
KY,21,202206,16.718,29.808,23.263,67.256
LA,22,202206,22.824,33.898,28.361,77.631
MA,25,202206,12.844,24.335,18.59,73.168
MD,24,202206,16.727,27.546,22.137,90.689
ME,23,202206,10.044,21.686,15.865,89.332
MI,26,202206,11.565,24.875,18.22,69.303
MN,27,202206,12.652,25.139,18.895,78.282
MO,29,202206,17.926,30.159,24.042,75.504
MS,28,202206,21.076,33.334,27.205,65.951
MT,30,202206,7.587,21.133,14.36,77.683
NC,37,202206,17.954,30.313,24.133,60.305
ND,38,202206,11.602,24.311,17.957,70.642
NE,31,202206,14.023,29.222,21.623,50.073
NH,33,202206,10.886,22.691,16.789,82.89
NJ,34,202206,15.692,26.432,21.062,94.709
NM,35,202206,14.384,30.395,22.39,68.62
NV,32,202206,9.641,27.266,18.453,4.071
NY,36,202206,11.735,23.557,17.646,104
OH,39,202206,15.264,27.943,21.603,105.219
OK,40,202206,19.702,32.125,25.914,100.941
OR,41,202206,6.839,21.407,14.123,69.075
PA,42,202206,13.217,25.749,19.483,96.879
RI,44,202206,13.693,24.44,19.067,105.42
SC,45,202206,19.891,32.38,26.135,88.799
SD,46,202206,12.831,26.642,19.737,70.825
TN,47,202206,17.968,30.816,24.392,64.553
TX,48,202206,21.627,35.394,28.511,38.906
UT,49,202206,10.916,27.265,19.09,11.66
VA,51,202206,16.196,28.589,22.393,82.066
VT,50,202206,11.099,22.257,16.678,91.665
WA,53,202206,8.305,19.868,14.086,91.533
WI,55,202206,12.081,25.026,18.554,79.706
WV,54,202206,13.886,26.959,20.423,118.83
WY,56,202206,6.598,22.465,14.532,31.104
AL,1,202207,22.229,32.714,27.471,170.591
AR,5,202207,22.941,35.318,29.13,85.647
AZ,4,202207,20.615,35.015,27.815,58.134
CA,6,202207,17.349,32.551,24.95,3.434
CO,8,202207,13.083,28.912,20.997,77.584
CT,9,202207,17.992,29.077,23.534,55.424
DE,10,202207,21.265,30.582,25.923,101.582
FL,12,202207,23.501,33.087,28.294,217.186
GA,13,202207,22.148,32.631,27.39,171.311
IA,19,202207,17.612,29.296,23.454,88.451
ID,16,202207,11.666,29.62,20.643,6.425
IL,17,202207,18.942,29.624,24.283,142.793
IN,18,202207,18.77,29.452,24.111,149.91
KS,20,202207,19.93,34.258,27.094,83.674
KY,21,202207,20.266,31.047,25.656,212.084
LA,22,202207,23.975,34.049,29.012,150.958
MA,25,202207,17.044,29.053,23.049,60.052
