state,st_abb,date,tmin,tmax,tavg,ppt,coal,natural gas,petroleum coke,petroleum liquids
Utah,UT,2008-05-01,38.408,65.3522,51.8792,28.572,1454.0,98.28,0.0,1.088
Virginia,VA,2008-05-01,49.8578,72.8888,61.372400000000006,108.916,1175.0,40.824,0.0,7.888000000000001
Vermont,VT,2008-05-01,38.6384,62.257999999999996,50.4482,34.093,0.0,0.081,0.0,0.136
Washington,WA,2008-05-01,41.4932,63.6188,52.556,41.711,222.0,42.957,0.0,3.5360000000000005
Wisconsin,WI,2008-05-01,39.8102,64.0976,51.953,79.273,1874.0,53.514,28.0,2.72
West Virginia,WV,2008-05-01,44.9942,68.68039999999999,56.8364,137.086,3034.0,3.618,0.0,3.2640000000000002
Wyoming,WY,2008-05-01,34.3472,58.080200000000005,46.2128,106.307,1995.0,16.578,0.0,0.9520000000000001
Alabama,AL,2008-06-01,66.8624,90.122,78.4922,72.736,3285.0,553.149,0.0,5.44
Arkansas,AR,2008-06-01,67.9928,87.4958,77.74340000000001,102.137,1218.0,255.393,0.0,1.6320000000000001
Arizona,AZ,2008-06-01,59.9414,94.145,77.0432,3.798,1944.0,760.6709999999999,0.0,2.176
California,CA,2008-06-01,54.6188,85.7732,70.196,0.689,137.0,1985.256,56.0,1.6320000000000001
Colorado,CO,2008-06-01,45.4982,76.6904,61.0934,28.077,1624.0,211.383,0.0,0.272
Connecticut,CT,2008-06-01,58.706599999999995,78.2996,68.504,113.586,191.0,140.076,0.0,19.584000000000003
Delaware,DE,2008-06-01,64.9256,85.7984,75.362,88.315,219.0,53.46,0.0,4.896000000000001
Florida,FL,2008-06-01,70.3922,91.0508,80.7206,172.018,2573.0,2198.718,131.0,294.98400000000004
Georgia,GA,2008-06-01,67.3322,91.3514,79.34179999999999,65.042,3751.0,368.52299999999997,27.0,10.744000000000002
Iowa,IA,2008-06-01,59.0198,79.9358,69.4778,221.976,2037.0,40.014,2.0,5.032
Idaho,ID,2008-06-01,41.718199999999996,69.863,55.7906,39.346,4.0,2.565,0.0,0.0
Illinois,IL,2008-06-01,62.9294,83.3,73.1156,145.3,5180.0,160.785,0.0,2.584
Indiana,IN,2008-06-01,61.761199999999995,82.7708,72.266,174.631,5165.0,133.569,0.0,5.304
Kansas,KS,2008-06-01,61.120400000000004,86.2052,73.6628,133.3,1773.0,74.898,1.0,1.496
Kentucky,KY,2008-06-01,63.365,85.6292,74.498,87.09,3402.0,67.878,100.0,4.6240000000000006
Louisiana,LA,2008-06-01,71.6702,90.66380000000001,81.167,98.412,1474.0,1208.898,67.0,4.488
Massachusetts,MA,2008-06-01,57.3404,76.6292,66.9848,118.87,382.0,431.028,0.0,49.368
Maryland,MD,2008-06-01,63.374,84.53479999999999,73.95439999999999,123.539,1070.0,89.127,0.0,18.632
Maine,ME,2008-06-01,52.4264,70.2032,61.314800000000005,160.663,25.0,110.187,0.0,20.944000000000003
Michigan,MI,2008-06-01,54.1526,75.1478,64.6502,121.602,3258.0,284.931,12.0,15.368
Minnesota,MN,2008-06-01,52.0268,73.238,62.632400000000004,125.627,1654.0,45.549,4.0,1.2240000000000002
Missouri,MO,2008-06-01,63.626,83.435,73.5296,185.479,3892.0,91.638,0.0,1.496
Mississippi,MS,2008-06-01,68.2898,90.1256,79.2068,64.306,1001.0,547.263,0.0,3.2640000000000002
Montana,MT,2008-06-01,43.5974,69.1646,56.381,75.514,656.0,3.942,22.0,0.8160000000000001
North Carolina,NC,2008-06-01,65.4116,89.5406,77.477,61.949,3045.0,211.383,0.0,10.608
North Dakota,ND,2008-06-01,49.575199999999995,71.6972,60.6362,106.821,1900.0,0.0,0.0,2.584
Nebraska,NE,2008-06-01,54.4964,80.312,67.4042,117.477,1114.0,17.739,0.0,0.136
New Hampshire,NH,2008-06-01,54.104,73.5926,63.849199999999996,158.388,116.0,89.991,0.0,8.296000000000001
New Jersey,NJ,2008-06-01,62.294,83.8112,73.0526,85.274,369.0,569.484,0.0,11.968
New Mexico,NM,2008-06-01,54.7124,89.285,71.9978,16.947,1405.0,179.253,0.0,0.0
Nevada,NV,2008-06-01,47.7626,81.1616,64.46119999999999,6.419,311.0,401.21999999999997,0.0,0.544
New York,NY,2008-06-01,56.516,76.44200000000001,66.479,116.197,808.0,1215.594,6.0,103.36000000000001
Ohio,OH,2008-06-01,60.675799999999995,81.3704,71.0222,160.835,4982.0,99.576,51.0,8.024000000000001
Oklahoma,OK,2008-06-01,66.57079999999999,89.13199999999999,77.8514,148.571,2079.0,805.14,0.0,0.136
Oregon,OR,2008-06-01,41.3726,70.66040000000001,56.0174,27.605,108.0,44.172,0.0,0.136
Pennsylvania,PA,2008-06-01,57.5744,79.4408,68.5076,105.809,4810.0,461.133,13.0,34.816
Rhode Island,RI,2008-06-01,59.8964,76.51219999999999,68.2052,75.548,0.0,142.614,0.0,0.40800000000000003
South Carolina,SC,2008-06-01,68.1548,92.3954,80.276,61.704,1669.0,224.019,0.0,7.48
South Dakota,SD,2008-06-01,52.061,75.6284,63.845600000000005,133.613,190.0,6.669,0.0,0.136
Tennessee,TN,2008-06-01,64.0076,86.792,75.3998,68.043,2631.0,31.779,0.0,3.672
Texas,TX,2008-06-01,70.0484,95.33840000000001,82.6934,51.015,9074.0,5289.948,45.0,3.128
Utah,UT,2008-06-01,49.2098,79.9088,64.5584,16.911,1424.0,96.201,0.0,0.8160000000000001
Virginia,VA,2008-06-01,61.9034,86.3564,74.1308,82.497,1389.0,344.142,0.0,50.184000000000005
Vermont,VT,2008-06-01,54.4406,73.6988,64.0688,164.003,0.0,0.081,0.0,0.136
Washington,WA,2008-06-01,43.577600000000004,67.6112,55.5944,48.664,90.0,20.304,0.0,4.760000000000001
Wisconsin,WI,2008-06-01,53.9294,74.6438,64.2866,158.557,2135.0,81.081,39.0,7.752000000000001
West Virginia,WV,2008-06-01,57.6824,81.08959999999999,69.386,149.143,3467.0,8.316,0.0,2.72
Wyoming,WY,2008-06-01,42.0458,70.07900000000001,56.0624,39.607,2126.0,13.176,0.0,1.9040000000000001
Alabama,AL,2008-07-01,68.7578,91.3118,80.0348,103.424,3461.0,637.254,0.0,5.168
Arkansas,AR,2008-07-01,69.6344,91.6016,80.618,73.831,1620.0,285.633,0.0,1.088
Arizona,AZ,2008-07-01,67.1738,93.67339999999999,80.4236,57.033,2073.0,937.872,0.0,1.2240000000000002
California,CA,2008-07-01,61.2842,90.8312,76.0568,3.793,147.0,2539.404,59.0,1.2240000000000002
Colorado,CO,2008-07-01,53.285,84.27380000000001,68.7794,40.959,1763.0,326.835,0.0,0.136
Connecticut,CT,2008-07-01,64.1354,82.4792,73.3064,146.405,196.0,220.968,0.0,17.136000000000003
Delaware,DE,2008-07-01,67.5392,87.17179999999999,77.3546,102.516,247.0,65.259,0.0,6.12
Florida,FL,2008-07-01,72.23179999999999,90.15619999999998,81.19399999999999,213.698,2873.0,2221.56,100.0,197.06400000000002
Georgia,GA,2008-07-01,68.9072,90.2804,79.5938,114.15,3762.0,377.325,26.0,9.928
Iowa,IA,2008-07-01,63.0248,83.49980000000001,73.2632,147.057,2431.0,57.672,4.0,1.36
Idaho,ID,2008-07-01,50.2232,83.5106,66.8678,8.148,4.0,18.468,0.0,0.0
Illinois,IL,2008-07-01,64.1588,84.452,74.30539999999999,149.039,5625.0,255.31199999999998,0.0,2.176
Indiana,IN,2008-07-01,62.796200000000006,83.6258,73.211,108.225,5826.0,179.847,0.0,2.992
Kansas,KS,2008-07-01,65.97319999999999,90.86,78.4166,86.854,2024.0,135.648,5.0,1.088
Kentucky,KY,2008-07-01,64.12819999999999,86.3222,75.2252,121.376,3862.0,51.354,102.0,1.9040000000000001
Louisiana,LA,2008-07-01,72.5162,93.46640000000001,82.9904,66.519,1562.0,1414.719,63.0,4.08
Massachusetts,MA,2008-07-01,62.882600000000004,81.6296,72.257,174.704,408.0,567.2429999999999,0.0,42.024
Maryland,MD,2008-07-01,66.164,85.7984,75.9812,99.31,1201.0,130.383,0.0,15.64
Maine,ME,2008-07-01,57.806599999999996,78.107,67.9568,118.773,23.0,162.918,0.0,14.144000000000002
Michigan,MI,2008-07-01,57.092,78.97460000000001,68.0324,95.266,3408.0,345.924,15.0,8.432
Minnesota,MN,2008-07-01,56.867,79.475,68.17099999999999,79.026,1847.0,95.499,4.0,0.544
Missouri,MO,2008-07-01,66.7436,86.5562,76.6508,162.531,4283.0,152.523,0.0,1.496
Mississippi,MS,2008-07-01,69.5768,93.0776,81.3272,81.3,1039.0,574.614,0.0,0.272
Montana,MT,2008-07-01,51.1034,82.3352,66.7184,29.257,991.0,2.025,9.0,0.40800000000000003
North Carolina,NC,2008-07-01,66.218,87.7856,77.0018,124.699,3080.0,164.7,0.0,8.024000000000001
North Dakota,ND,2008-07-01,55.9364,82.4108,69.1736,61.028,2293.0,0.0,0.0,2.4480000000000004
Nebraska,NE,2008-07-01,61.5614,88.10600000000001,74.83279999999999,91.559,1205.0,44.928,0.0,0.136
New Hampshire,NH,2008-07-01,58.3106,78.40039999999999,68.35640000000001,168.384,119.0,128.385,0.0,18.768
New Jersey,NJ,2008-07-01,65.732,86.39959999999999,76.0658,97.056,429.0,608.067,0.0,1.496
New Mexico,NM,2008-07-01,59.0252,85.01360000000001,72.0194,105.217,1540.0,181.764,0.0,0.544
Nevada,NV,2008-07-01,57.218,90.7286,73.97240000000001,8.946,420.0,505.197,0.0,0.136
New York,NY,2008-07-01,59.0702,79.088,69.08,145.164,876.0,1427.301,6.0,127.84
Ohio,OH,2008-07-01,62.0762,82.7672,72.4226,92.28,5314.0,143.748,36.0,6.5280000000000005
Oklahoma,OK,2008-07-01,69.4508,93.2666,81.3578,62.053,2200.0,930.15,0.0,0.40800000000000003
Oregon,OR,2008-07-01,49.8524,82.8464,66.3494,4.028,215.0,215.514,0.0,0.136
Pennsylvania,PA,2008-07-01,60.0386,81.3866,70.71260000000001,112.656,5232.0,574.398,13.0,18.768
Rhode Island,RI,2008-07-01,65.9624,81.6422,73.8014,131.97,0.0,158.274,0.0,0.544
South Carolina,SC,2008-07-01,68.9828,90.89059999999999,79.9376,117.049,1735.0,133.299,0.0,1.6320000000000001
South Dakota,SD,2008-07-01,59.7632,85.8236,72.7934,82.497,204.0,28.35,0.0,0.0
Tennessee,TN,2008-07-01,65.10379999999999,88.2068,76.6544,102.255,2579.0,26.514,0.0,4.6240000000000006
Texas,TX,2008-07-01,69.8432,93.0686,81.455,59.397,9506.0,5680.3679999999995,40.0,2.3120000000000003
Utah,UT,2008-07-01,58.9964,89.11580000000001,74.057,14.394,1560.0,133.353,0.0,0.544
Virginia,VA,2008-07-01,63.4568,86.018,74.7374,102.551,1475.0,439.04699999999997,0.0,28.832
Vermont,VT,2008-07-01,57.3548,77.2016,67.2782,186.662,0.0,0.081,0.0,0.136
Washington,WA,2008-07-01,50.7074,78.60379999999999,64.65559999999999,12.526,501.0,107.352,0.0,3.8080000000000003
Wisconsin,WI,2008-07-01,57.6572,80.1446,68.90180000000001,100.798,2554.0,143.775,42.0,4.216
West Virginia,WV,2008-07-01,59.2178,81.7412,70.4804,124.775,3768.0,3.996,0.0,2.04
Wyoming,WY,2008-07-01,51.0044,83.561,67.2836,20.604,2451.0,14.769,0.0,0.544
Alabama,AL,2008-08-01,68.5436,88.0682,78.3068,229.592,3240.0,637.578,0.0,4.896000000000001
Arkansas,AR,2008-08-01,68.3636,87.2546,77.81,175.017,1596.0,243.594,0.0,0.544
Arizona,AZ,2008-08-01,66.2882,92.9606,79.6244,54.459,2133.0,969.813,0.0,0.8160000000000001
California,CA,2008-08-01,61.156400000000005,91.2452,76.2008,3.3,155.0,2970.999,57.0,1.2240000000000002
Colorado,CO,2008-08-01,51.7406,79.32560000000001,65.53399999999999,82.123,1763.0,293.976,0.0,0.272
Connecticut,CT,2008-08-01,57.9902,78.008,67.9982,107.735,199.0,162.297,0.0,4.488
Delaware,DE,2008-08-01,62.753,84.0578,73.4054,25.189,172.0,48.978,0.0,3.9440000000000004
Florida,FL,2008-08-01,73.4504,89.17519999999999,81.31280000000001,338.13,2702.0,2426.7599999999998,118.0,240.99200000000002
Georgia,GA,2008-08-01,69.62180000000001,88.1852,78.9044,201.213,3740.0,385.29,25.0,8.84
Iowa,IA,2008-08-01,58.589600000000004,81.4334,70.0106,51.568,2389.0,52.11,5.0,1.36
Idaho,ID,2008-08-01,48.5456,81.8726,65.2082,19.842,3.0,37.395,0.0,0.0
Illinois,IL,2008-08-01,60.639799999999994,82.5548,71.59819999999999,48.053,5714.0,159.921,0.0,2.992
Indiana,IN,2008-08-01,59.7506,82.6322,71.1914,53.308,5715.0,140.697,0.0,3.8080000000000003
Kansas,KS,2008-08-01,63.905,86.2214,75.0632,98.212,2017.0,115.263,7.0,0.68
Kentucky,KY,2008-08-01,62.1464,85.43299999999999,73.78880000000001,42.695,3718.0,52.353,87.0,2.584
Louisiana,LA,2008-08-01,72.5,90.0626,81.2822,208.838,1553.0,1302.021,70.0,2.176
Massachusetts,MA,2008-08-01,57.5582,76.82900000000001,67.1936,100.624,395.0,412.85699999999997,0.0,35.904
Maryland,MD,2008-08-01,61.73780000000001,82.64840000000001,72.1922,50.381,1049.0,45.576,0.0,5.168
Maine,ME,2008-08-01,54.2174,72.6602,63.4388,137.329,19.0,127.68299999999999,0.0,10.608
Michigan,MI,2008-08-01,53.4794,78.6794,66.07939999999999,42.806,3300.0,313.686,19.0,6.12
Minnesota,MN,2008-08-01,54.251599999999996,78.872,66.5618,55.794,1756.0,76.248,7.0,0.68
Missouri,MO,2008-08-01,63.626,84.551,74.08760000000001,65.561,4309.0,136.134,0.0,1.088
Mississippi,MS,2008-08-01,69.0764,87.90979999999999,78.4922,220.482,921.0,507.114,0.0,1.2240000000000002
Montana,MT,2008-08-01,49.659800000000004,81.8168,65.7392,28.679,1046.0,3.024,0.0,0.40800000000000003
North Carolina,NC,2008-08-01,65.282,86.14939999999999,75.7148,162.162,2951.0,169.965,0.0,12.24
North Dakota,ND,2008-08-01,54.9914,81.617,68.30420000000001,58.964,2348.0,0.0,0.0,1.496
Nebraska,NE,2008-08-01,58.6904,83.79679999999999,71.2436,56.942,1257.0,41.499,0.0,0.8160000000000001
New Hampshire,NH,2008-08-01,53.7458,73.7816,63.762800000000006,155.841,160.0,112.779,0.0,4.08
New Jersey,NJ,2008-08-01,60.330200000000005,82.35679999999999,71.34440000000001,55.373,481.0,456.003,0.0,1.496
New Mexico,NM,2008-08-01,57.5492,85.1504,71.3498,72.88,1487.0,179.118,0.0,1.2240000000000002
Nevada,NV,2008-08-01,56.1326,89.98519999999999,73.05799999999999,5.125,398.0,572.778,0.0,0.544
New York,NY,2008-08-01,54.6476,75.1298,64.8896,106.066,851.0,1129.518,6.0,50.048
Ohio,OH,2008-08-01,58.784000000000006,81.7952,70.2896,46.974,5097.0,111.807,54.0,6.664000000000001
Oklahoma,OK,2008-08-01,67.80199999999999,89.7296,78.7658,116.53,2109.0,942.5699999999999,0.0,0.272
Oregon,OR,2008-08-01,49.6346,81.626,65.6312,18.986,246.0,336.474,0.0,0.0
Pennsylvania,PA,2008-08-01,54.8996,78.1124,66.506,66.367,4660.0,505.872,13.0,11.696000000000002
Rhode Island,RI,2008-08-01,60.218599999999995,77.0738,68.64620000000001,89.382,0.0,132.3,0.0,0.272
South Carolina,SC,2008-08-01,69.25999999999999,89.114,79.187,182.671,1673.0,153.576,0.0,2.584
South Dakota,SD,2008-08-01,58.0244,84.40520000000001,71.2148,44.085,198.0,22.842,0.0,0.136
Tennessee,TN,2008-08-01,63.622400000000006,86.5094,75.0668,89.308,2573.0,18.468,0.0,3.128
Texas,TX,2008-08-01,69.55879999999999,91.70060000000001,80.6306,116.771,9566.0,5593.59,51.0,0.9520000000000001
Utah,UT,2008-08-01,56.8652,87.02959999999999,71.9474,18.453,1509.0,165.942,0.0,0.544
Virginia,VA,2008-08-01,60.9728,83.786,72.3794,98.029,1242.0,324.837,0.0,12.104000000000001
Vermont,VT,2008-08-01,53.2166,73.7384,63.4784,150.429,0.0,0.135,0.0,0.136
Washington,WA,2008-08-01,50.9576,76.9784,63.968,57.658,489.0,315.009,0.0,3.672
Wisconsin,WI,2008-08-01,54.203,79.1294,66.6662,41.021,2577.0,126.792,37.0,2.04
West Virginia,WV,2008-08-01,56.712199999999996,79.59740000000001,68.1548,79.77,3550.0,6.885,0.0,3.8080000000000003
Wyoming,WY,2008-08-01,48.9056,80.789,64.8464,20.825,2437.0,13.041,0.0,1.2240000000000002
Alabama,AL,2008-09-01,64.265,84.6392,74.453,45.325,3060.0,397.224,0.0,4.896000000000001
Arkansas,AR,2008-09-01,61.4642,80.8124,71.1392,193.036,1255.0,115.938,0.0,0.40800000000000003
Arizona,AZ,2008-09-01,59.2106,88.1528,73.6808,18.821,2013.0,828.954,0.0,0.544
California,CA,2008-09-01,55.724000000000004,86.612,71.168,1.23,149.0,2653.803,57.0,5.304
Colorado,CO,2008-09-01,42.0566,71.7116,56.885,31.446,1463.0,248.13,0.0,0.8160000000000001
Connecticut,CT,2008-09-01,54.311,73.0328,63.671,224.657,201.0,134.21699999999998,0.0,3.4000000000000004
Delaware,DE,2008-09-01,60.8306,79.2878,70.0592,116.282,167.0,38.961,0.0,9.384
Florida,FL,2008-09-01,71.0798,88.57939999999999,79.8296,83.81,2578.0,2140.938,97.0,294.576
Georgia,GA,2008-09-01,64.5566,84.5654,74.561,30.823,3538.0,301.131,23.0,8.024000000000001
Iowa,IA,2008-09-01,52.304,74.6402,63.473,101.444,2067.0,18.927,1.0,2.584
Idaho,ID,2008-09-01,39.74,71.18780000000001,55.463,21.123,10.0,38.097,0.0,0.0
Illinois,IL,2008-09-01,56.1218,77.7938,66.95779999999999,191.941,4935.0,107.892,0.0,2.992
Indiana,IN,2008-09-01,55.6052,79.82419999999999,67.7138,99.039,4889.0,101.547,0.0,3.128
Kansas,KS,2008-09-01,54.462199999999996,78.179,66.3206,101.656,1841.0,47.007,4.0,0.8160000000000001
Kentucky,KY,2008-09-01,58.6418,83.615,71.1284,25.334,3592.0,25.488,92.0,2.04
Louisiana,LA,2008-09-01,66.8624,84.6986,75.7796,266.304,1143.0,1084.752,65.0,34.816
Massachusetts,MA,2008-09-01,53.0888,71.8592,62.474000000000004,210.412,385.0,380.916,0.0,48.55200000000001
Maryland,MD,2008-09-01,59.2538,78.1268,68.6894,128.935,975.0,74.088,0.0,7.208
Maine,ME,2008-09-01,46.2326,67.1702,56.7014,154.028,14.0,151.308,0.0,9.248000000000001
Michigan,MI,2008-09-01,49.1342,71.8016,60.4688,131.825,2999.0,186.165,15.0,5.984
Minnesota,MN,2008-09-01,47.3198,69.7784,58.5482,88.405,1589.0,49.005,7.0,0.9520000000000001
Missouri,MO,2008-09-01,56.9228,77.56700000000001,67.2458,212.15,3631.0,68.742,0.0,1.6320000000000001
Mississippi,MS,2008-09-01,64.5728,83.6942,74.1344,155.737,732.0,387.71999999999997,0.0,5.712000000000001
Montana,MT,2008-09-01,39.4412,67.5878,53.5154,44.406,947.0,3.672,15.0,1.088
North Carolina,NC,2008-09-01,61.818799999999996,80.40559999999999,71.1122,142.71,2523.0,97.848,0.0,12.648000000000001
North Dakota,ND,2008-09-01,43.7162,69.854,56.786,66.555,2086.0,0.0,0.0,0.8160000000000001
Nebraska,NE,2008-09-01,48.2954,75.875,62.0852,70.446,1061.0,7.776,0.0,1.36
New Hampshire,NH,2008-09-01,48.1766,69.03320000000001,58.6058,167.288,112.0,120.96,0.0,0.68
New Jersey,NJ,2008-09-01,58.04600000000001,77.4428,67.7444,153.555,420.0,477.279,0.0,3.2640000000000002
New Mexico,NM,2008-09-01,49.4708,78.48140000000001,63.977,36.879,1287.0,153.684,0.0,0.68
Nevada,NV,2008-09-01,46.2902,80.5676,63.4298,4.556,382.0,469.584,0.0,0.272
New York,NY,2008-09-01,50.2196,71.31559999999999,60.7676,85.862,791.0,1018.7909999999999,6.0,34.136
Ohio,OH,2008-09-01,55.0454,79.16,67.1036,60.483,4667.0,53.946,51.0,5.44
Oklahoma,OK,2008-09-01,58.1252,81.89059999999999,70.0088,90.122,1885.0,644.409,0.0,0.9520000000000001
Oregon,OR,2008-09-01,42.5138,75.2486,58.8812,8.382,204.0,319.545,0.0,0.136
Pennsylvania,PA,2008-09-01,51.6524,74.372,63.01219999999999,103.995,4261.0,470.205,16.0,14.008000000000001
Rhode Island,RI,2008-09-01,56.336,72.4514,64.3928,240.253,0.0,121.743,0.0,0.40800000000000003
South Carolina,SC,2008-09-01,64.706,83.1668,73.93639999999999,106.179,1345.0,109.67399999999999,7.0,2.8560000000000003
South Dakota,SD,2008-09-01,46.471999999999994,74.62219999999999,60.548,54.073,180.0,3.618,0.0,0.136
Tennessee,TN,2008-09-01,59.6678,82.7978,71.2328,32.301,2430.0,20.439,0.0,2.8560000000000003
Texas,TX,2008-09-01,61.1456,85.0658,73.1048,73.78,8916.0,3753.216,30.0,1.088
Utah,UT,2008-09-01,46.688,76.8848,61.7864,20.795,1489.0,149.391,0.0,0.68
Virginia,VA,2008-09-01,58.098200000000006,78.332,68.21600000000001,115.561,1143.0,253.773,0.0,14.144000000000002
Vermont,VT,2008-09-01,48.0434,69.21679999999999,58.629200000000004,79.528,0.0,0.108,0.0,0.136
Washington,WA,2008-09-01,44.6954,70.979,57.837199999999996,17.513,626.0,303.777,0.0,2.04
Wisconsin,WI,2008-09-01,49.8956,71.51899999999999,60.7082,66.605,2116.0,81.081,34.0,2.8560000000000003
West Virginia,WV,2008-09-01,54.1364,77.9684,66.0524,45.552,2743.0,6.426,0.0,1.9040000000000001
Wyoming,WY,2008-09-01,38.3144,67.4312,52.8728,36.716,2345.0,11.799,0.0,0.40800000000000003
Alabama,AL,2008-10-01,50.0018,74.33959999999999,62.169799999999995,79.577,2754.0,404.487,0.0,6.256
Arkansas,AR,2008-10-01,47.678000000000004,72.4118,60.044,91.791,1212.0,170.613,0.0,0.272
Arizona,AZ,2008-10-01,46.9598,78.8702,62.915000000000006,7.541,1963.0,671.5169999999999,0.0,0.8160000000000001
California,CA,2008-10-01,47.4656,75.992,61.72879999999999,18.382,151.0,2495.637,54.0,2.992
Colorado,CO,2008-10-01,32.441,61.6982,47.0696,33.904,1383.0,273.564,0.0,0.272
Connecticut,CT,2008-10-01,39.4646,60.6632,50.0648,79.855,196.0,187.947,0.0,3.128
Delaware,DE,2008-10-01,45.5072,66.96679999999999,56.237,55.413,141.0,17.496,0.0,3.2640000000000002
Florida,FL,2008-10-01,61.4282,81.554,71.4902,92.899,2214.0,1890.297,94.0,141.304
Georgia,GA,2008-10-01,50.7092,74.2442,62.47580000000001,116.32,2715.0,251.802,26.0,7.752000000000001
Iowa,IA,2008-10-01,39.0884,62.051,50.5706,80.233,2256.0,33.939,2.0,1.2240000000000002
Idaho,ID,2008-10-01,31.955,57.5258,44.7404,26.357,14.0,32.94,0.0,0.0
Illinois,IL,2008-10-01,42.3338,65.3864,53.861,61.794,4933.0,66.582,0.0,2.4480000000000004
Indiana,IN,2008-10-01,41.336600000000004,65.6528,53.4956,55.274,4758.0,93.55499999999999,0.0,3.2640000000000002
Kansas,KS,2008-10-01,42.144800000000004,67.7084,54.9266,125.394,1625.0,47.79,4.0,0.9520000000000001
Kentucky,KY,2008-10-01,43.583,69.6164,56.6006,58.798,3321.0,3.456,106.0,3.128
Louisiana,LA,2008-10-01,53.8088,78.1808,65.9948,38.121,1137.0,1091.124,66.0,5.712000000000001
Massachusetts,MA,2008-10-01,38.921,59.531,49.226,72.724,427.0,376.407,0.0,29.240000000000002
Maryland,MD,2008-10-01,44.0744,65.6528,54.8636,45.916,737.0,33.669,0.0,3.672
Maine,ME,2008-10-01,34.628,53.7548,44.1914,104.575,9.0,138.483,0.0,12.512
Michigan,MI,2008-10-01,36.3794,56.4242,46.4018,57.921,2877.0,131.976,19.0,3.672
Minnesota,MN,2008-10-01,35.528,55.662800000000004,45.5954,92.568,1392.0,41.147999999999996,6.0,0.8160000000000001
Missouri,MO,2008-10-01,43.8296,67.5788,55.7042,64.778,3377.0,145.071,0.0,1.36
Mississippi,MS,2008-10-01,50.225,75.1676,62.697199999999995,67.932,456.0,388.53,0.0,7.888000000000001
Montana,MT,2008-10-01,31.3556,56.2748,43.815200000000004,34.623,1083.0,2.43,23.0,0.272
North Carolina,NC,2008-10-01,45.751999999999995,70.2176,57.9848,49.926,2122.0,84.807,0.0,11.696000000000002
North Dakota,ND,2008-10-01,32.3744,56.417,44.3966,65.08,2103.0,0.0,0.0,1.496
Nebraska,NE,2008-10-01,36.4064,63.14,49.7732,114.132,920.0,10.017,0.0,3.2640000000000002
New Hampshire,NH,2008-10-01,34.6766,55.6862,45.181400000000004,97.066,122.0,109.242,0.0,0.272
New Jersey,NJ,2008-10-01,42.0098,64.6106,53.3102,76.063,285.0,297.594,0.0,2.992
New Mexico,NM,2008-10-01,39.407000000000004,71.0834,55.247,36.923,1378.0,183.816,0.0,0.8160000000000001
Nevada,NV,2008-10-01,36.1436,67.4366,51.791,9.311,318.0,413.20799999999997,0.0,0.68
New York,NY,2008-10-01,35.9528,56.8238,46.3874,127.273,735.0,918.513,6.0,12.784
Ohio,OH,2008-10-01,40.0226,63.3236,51.674,46.725,4681.0,13.5,54.0,5.984
Oklahoma,OK,2008-10-01,46.0328,73.2524,59.6426,75.798,1767.0,633.069,0.0,0.136
Oregon,OR,2008-10-01,36.370400000000004,61.6622,49.0154,38.57,242.0,332.478,0.0,0.0
Pennsylvania,PA,2008-10-01,37.1858,59.7812,48.4826,71.845,4350.0,404.94599999999997,13.0,7.752000000000001
Rhode Island,RI,2008-10-01,42.6074,61.0034,51.8054,58.019,0.0,133.758,0.0,0.272
South Carolina,SC,2008-10-01,49.3646,73.4234,61.39399999999999,120.053,1077.0,105.246,11.0,3.8080000000000003
South Dakota,SD,2008-10-01,34.9628,59.5868,47.2748,72.722,205.0,0.216,0.0,0.0
Tennessee,TN,2008-10-01,44.9492,70.8638,57.9074,85.523,2234.0,4.212,0.0,2.176
Texas,TX,2008-10-01,50.8604,79.2464,65.0534,54.058,8054.0,3686.04,32.0,1.9040000000000001
Utah,UT,2008-10-01,36.1364,64.2848,50.2106,21.419,1503.0,135.513,0.0,1.088
Virginia,VA,2008-10-01,42.312200000000004,66.90379999999999,54.608000000000004,39.229,1006.0,143.505,0.0,8.432
